episode,time,step,time1,air_temperature,ground_temperature,hvac_temperature,basement_temperature,main_temperature,attic_temperature,heat_added,action,reward,total_reward,terminal,,,,,
213,213,500,450900,0,10,0,22.5350611,22.70831878,20.9569515,2307.69,1,-1.029897403,59106.37756,TRUE,,,,,
214,214,500,450900,0,10,2.997,22.10516727,25.13590869,20.52705767,2307.69,2,-0.928176225,59661.16374,TRUE,,,,,
215,215,500,450900,0,10,2.997,22.20121832,25.23403515,20.62310872,2295.702,2,-0.910393362,60218.37351,TRUE,,,,,
216,216,500,450900,0,10,2.997,22.01648815,25.04513374,20.43837854,2319.678,2,-0.944970043,60757.65571,TRUE,,,,,
217,217,500,450900,0,10,2.997,22.07865304,24.60431678,20.50054344,2331.666,2,-2,61310.29351,TRUE,,,,,
218,218,1,1800,0,10,-2.997,13.59263016,9.522378036,13.23599946,-11.988,0,3.148335395,61304.54668,TRUE,,,,,
219,219,500,450900,0,10,2.997,21.98099485,24.50459644,20.40288524,2325.672,2,-2,61831.8992,TRUE,,,,,
220,220,500,450900,0,10,2.997,21.97704686,24.50189509,20.39893725,2301.696,2,-2,62388.04689,TRUE,,,,,
221,221,500,450900,0,10,2.997,22.12019243,25.15131152,20.54208283,2307.69,2,-0.925343268,62942.41057,TRUE,,,,,
222,222,500,450900,0,10,0,22.49434428,22.66673219,20.91623467,2307.69,1,-1.036587559,63497.31596,TRUE,,,,,
223,223,500,450900,0,10,0,22.57834263,22.75740135,21.00023302,2295.702,1,-1.020268138,64042.12112,TRUE,,,,,
224,224,500,450900,0,10,2.997,22.25125762,25.39257449,20.67314802,2295.702,2,-0.839961259,64591.89376,TRUE,,,,,
225,225,500,450900,0,10,2.997,22.13197539,25.16326995,20.55386579,2307.69,2,-0.923199058,65110.3741,TRUE,,,,,
226,226,500,450900,0,10,2.997,22.35457756,25.49808525,20.77646795,2331.666,2,-0.82229826,65655.31217,TRUE,,,,,
227,227,500,450900,0,10,2.997,22.16646343,25.30594244,20.58835383,2331.666,2,-0.85468312,66178.64037,TRUE,,,,,
228,228,500,450900,0,10,2.997,21.4918847,24.50349981,19.91377509,2307.69,2,-0.261489885,66729.42372,TRUE,,,,,
229,229,500,450900,0,10,2.997,22.19207135,25.33209097,20.61396175,2325.672,2,-0.85022532,67270.93458,TRUE,,,,,
230,230,500,450900,0,10,2.997,21.98363087,25.01158339,20.40552127,2271.726,2,-0.951209461,67798.13978,TRUE,,,,,
231,231,500,450900,0,10,2.997,22.16990657,25.30950602,20.59179696,2295.702,2,-0.85405588,68361.22665,TRUE,,,,,
232,232,500,450900,0,10,2.997,22.20520978,25.34550677,20.62710018,2301.696,2,-0.847944891,68911.35009,TRUE,,,,,
233,233,500,450900,0,10,0,23.11761798,23.30911943,21.53950838,2325.672,1,-0.935063145,69459.64887,TRUE,,,,,
234,234,500,450900,0,10,2.997,21.96210982,25.09705097,20.38400021,2331.666,2,-0.891028555,70006.33728,TRUE,,,,,
235,235,0,900,0,10,-2.997,13.48459421,9.564389676,10.7840234,-5.994,0,3.44588585,70002.8914,TRUE,,,,,
236,236,500,450900,0,10,2.997,22.11907326,25.2575518,20.54096365,2325.672,2,-0.862978851,70527.76518,TRUE,,,,,
237,237,500,450900,0,10,0,22.34033841,22.4865486,20.7622288,2325.672,1,-1.074714308,71073.27565,TRUE,,,,,
238,238,500,450900,0,10,2.997,22.14498509,25.28274191,20.56687549,2325.672,2,-0.859151799,71627.90662,TRUE,,,,,
239,239,500,450900,0,10,2.997,21.94928319,24.97651001,20.37117359,2295.702,2,-0.957772572,72199.63308,TRUE,,,,,
240,240,500,450900,0,10,2.997,22.03595778,24.56071971,20.45784818,2331.666,2,-2,72742.838,TRUE,,,,,
241,241,500,450900,0,10,2.997,21.92946907,25.09155565,20.35135947,2325.672,2,-0.880783663,73276.27652,TRUE,,,,,
242,242,500,450900,0,10,2.997,22.3869311,25.55406157,20.8088215,2325.672,2,-0.804396226,73812.42809,TRUE,,,,,
243,243,500,450900,0,10,2.997,21.74867063,24.77061449,20.17056102,2325.672,2,-0.997633982,74338.74567,TRUE,,,,,
244,244,500,450900,0,10,2.997,22.24374564,25.38485627,20.66563604,2289.708,2,-0.841282077,74907.12858,TRUE,,,,,
245,245,500,450900,0,10,2.997,22.02327743,25.05206635,20.44516783,2283.714,2,-0.943685312,75479.73677,TRUE,,,,,
246,246,500,450900,0,10,2.997,21.99875433,25.13446956,20.42064473,2307.69,2,-0.884446888,76030.78459,TRUE,,,,,
247,247,500,450900,0,10,2.997,21.64227935,24.63414047,20.06416974,2319.678,2,-1.037523913,76572.64294,TRUE,,,,,
248,248,500,450900,0,10,2.997,22.26406345,25.40560301,20.68595385,2313.684,2,-0.837784554,77105.08015,TRUE,,,,,
249,249,1,1800,0,10,-2.997,12.81503258,8.77708184,12.22648046,-11.988,0,3.4435403,77098.64096,TRUE,,,,,
250,250,500,450900,0,10,0,22.50543022,22.67805217,20.92732062,2319.678,1,-1.034763856,77652.10884,TRUE,,,,,
251,251,500,450900,0,10,2.997,22.50909612,25.54842292,20.93098652,2301.696,2,-0.855333483,78199.05859,TRUE,,,,,
252,252,1,1800,0,10,-2.997,11.6584091,8.458106409,12.06615458,-11.988,0,3.631547452,78192.33127,TRUE,,,,,
253,253,500,450900,0,10,0,22.16775283,22.31031963,20.58964322,2331.666,1,-1.10442418,78717.54097,TRUE,,,,,
254,254,500,450900,0,10,0,22.47378678,22.62280141,20.89567718,2301.696,1,-1.052253702,79253.73916,TRUE,,,,,
255,255,500,450900,0,10,2.997,22.1442992,25.28308706,20.5661896,2301.696,2,-0.85868152,79803.56969,TRUE,,,,,
256,256,500,450900,0,10,2.997,22.04136342,25.069489,20.46325381,2301.696,2,-0.940906168,80365.50258,TRUE,,,,,
257,257,500,450900,0,10,0,22.39949373,22.5747869,20.82138413,2319.678,1,-1.049667318,80886.39484,TRUE,,,,,
258,258,500,450900,0,10,2.997,21.8587142,24.37973213,20.2806046,2325.672,2,-2,81437.85451,TRUE,,,,,
259,259,500,450900,0,10,2.997,21.91244258,24.93294911,20.33433298,2289.708,2,-0.968563402,81982.91254,TRUE,,,,,
260,260,500,450900,0,10,2.997,21.81641846,24.84084034,20.23830886,2301.696,2,-0.983557704,82551.31363,TRUE,,,,,
261,261,500,450900,0,10,2.997,22.47636656,25.64538512,20.89825695,2319.678,2,-0.789545425,83096.4671,TRUE,,,,,
262,262,500,450900,0,10,2.997,21.89325768,24.91930173,20.31514808,2295.702,2,-0.968566871,83645.85664,TRUE,,,,,
263,263,500,450900,0,10,2.997,21.93507336,24.96200018,20.35696375,2307.69,2,-0.960499737,84203.98438,TRUE,,,,,
264,264,500,450900,0,10,2.997,21.91982284,24.44213348,20.34171324,2325.672,2,-2,84752.20796,TRUE,,,,,
265,265,500,450900,0,10,2.997,22.71164042,25.89052616,21.13353081,2307.69,2,-0.748795294,85303.57097,TRUE,,,,,
266,266,500,450900,0,10,0,22.30834368,22.45386571,20.73023408,2325.672,1,-1.080172101,85834.14907,TRUE,,,,,
267,267,500,450900,0,10,2.997,22.01407235,24.53941786,20.43596274,2301.696,2,-2,86405.02755,TRUE,,,,,
268,268,500,450900,0,10,0,22.50587548,22.67850683,20.92776588,2301.696,1,-1.034690664,86955.73132,TRUE,,,,,
269,269,500,450900,0,10,2.997,22.49805209,25.66751828,20.91994248,2331.666,2,-0.785977294,87492.4264,TRUE,,,,,
270,270,0,900,0,10,-2.997,14.42047512,8.93791091,11.27013634,-5.994,0,3.313434853,87489.11297,TRUE,,,,,
271,271,500,450900,0,10,0,22.54907316,22.72752415,20.97096355,2331.666,1,-1.025026687,88021.04545,TRUE,,,,,
272,272,500,450900,0,10,2.997,21.57788201,24.59131263,19.99977241,2289.708,2,-0.26504432,88569.4921,TRUE,,,,,
273,273,500,450900,0,10,2.997,22.70148486,25.88015345,21.12337526,2331.666,2,-0.750419175,89084.44146,TRUE,,,,,
274,274,500,450900,0,10,2.997,21.60077975,24.1163422,20.02267014,2295.702,2,-2,89640.18643,TRUE,,,,,
275,275,500,450900,0,10,2.997,21.90107142,24.92728043,20.32296182,2295.702,2,-0.967054647,90206.18034,TRUE,,,,,
276,276,500,450900,0,10,0,22.94973281,23.13769046,21.37162321,2331.666,1,-0.960820089,90744.20328,TRUE,,,,,
277,277,500,450900,0,10,0,22.40533311,22.57585204,20.8272235,2283.714,1,-1.051325541,91285.18968,TRUE,,,,,
278,278,500,450900,0,10,2.997,21.7268728,24.88572792,20.1487632,2313.684,2,-0.141969191,91833.97492,TRUE,,,,,
279,279,500,450900,0,10,2.997,21.94553219,24.46838512,20.36742259,2319.678,2,-2,92394.04276,TRUE,,,,,
280,280,500,450900,0,10,0,22.67561493,22.85673737,21.09750532,2313.684,1,-1.004561726,92957.42052,TRUE,,,,,
281,281,500,450900,0,10,2.997,22.08478241,25.11487024,20.5066728,2319.678,2,-0.932116942,93524.9596,TRUE,,,,,
282,282,500,450900,0,10,2.997,21.77306062,24.7906117,20.19495102,2289.708,2,-0.995929332,94072.4053,TRUE,,,,,
283,283,500,450900,0,10,2.997,22.52356277,25.0599357,20.94545317,2325.672,2,-0.411060715,94617.89237,TRUE,,,,,
284,284,500,450900,0,10,0,22.41843355,22.58921887,20.84032394,2307.69,1,-1.049149748,95173.15279,TRUE,,,,,
285,285,500,450900,0,10,2.997,22.20452904,25.23714498,20.62641943,2319.678,2,-0.909946602,95727.27262,TRUE,,,,,
286,286,500,450900,0,10,2.997,22.27531342,25.41708992,20.69720382,2313.684,2,-0.835852808,96274.82227,TRUE,,,,,
287,287,500,450900,0,10,2.997,22.07889343,25.21652373,20.50078383,2295.702,2,-0.870060106,96831.17122,TRUE,,,,,
288,288,500,450900,0,10,2.997,22.86707564,26.05028829,21.28896603,2319.678,2,-0.723692412,97379.57409,TRUE,,,,,
289,289,500,450900,0,10,2.997,21.83166686,24.3531594,20.25355725,2301.696,2,-2,97941.50317,TRUE,,,,,
290,290,500,450900,0,10,2.997,23.15205052,26.34155033,21.57394091,2301.696,2,-0.679710077,98486.32757,TRUE,,,,,
291,291,5,5400,0,10,-2.997,12.9998201,8.063175859,10.30198507,-11.988,0,3.697149432,98468.95624,TRUE,,,,,
292,292,1,1800,0,10,-2.997,11.56743954,9.335862505,14.96580725,-11.988,0,3.130273395,98464.00548,TRUE,,,,,
293,293,500,450900,0,10,0,22.57650636,22.75553649,20.99839675,2295.702,1,-1.020561134,99029.47521,TRUE,,,,,
294,294,500,450900,0,10,2.997,22.03964229,24.55958495,20.46153269,2319.678,2,-2,99560.35231,TRUE,,,,,
295,295,500,450900,0,10,2.997,21.23881412,24.38009583,19.66070451,2289.708,2,-0.127980411,100115.1682,TRUE,,,,,
296,296,500,450900,0,10,2.997,21.83589354,24.962227,20.25778394,2319.678,2,-0.917534137,100630.4356,TRUE,,,,,
297,297,500,450900,0,10,2.997,22.4600349,25.62870868,20.8819253,2313.684,2,-0.792243676,101187.906,TRUE,,,,,
298,298,500,450900,0,10,2.997,21.77217676,24.79566464,20.19406716,2289.708,2,-0.992290132,101753.1022,TRUE,,,,,
299,299,500,450900,0,10,2.997,22.08594065,25.25133317,20.50783105,2313.684,2,-0.853194328,102306.827,TRUE,,,,,
300,300,500,450900,0,10,0,22.58575076,22.76630273,21.00764116,2307.69,1,-1.018365758,102869.9613,TRUE,,,,,
301,301,500,450900,0,10,2.997,22.09745852,25.12781395,20.51934891,2313.684,2,-0.929748312,103406.1747,TRUE,,,,,
302,302,500,450900,0,10,0,22.29580895,22.46400555,20.71769935,2325.672,1,-1.069724821,103932.8274,TRUE,,,,,
303,303,500,450900,0,10,2.997,21.90636455,24.42349093,20.32825495,2325.672,2,-2,104450.2364,TRUE,,,,,
304,304,500,450900,0,10,2.997,21.68312476,24.20148346,20.10501516,2319.678,2,-2,104972.8309,TRUE,,,,,
305,305,500,450900,0,10,2.997,22.30245873,25.46779569,20.72434912,2313.684,2,-0.818599882,105551.2845,TRUE,,,,,
306,306,500,450900,0,10,2.997,21.85931473,24.88359659,20.28120512,2295.702,2,-0.975819471,106121.3656,TRUE,,,,,
307,307,500,450900,0,10,2.997,22.34011844,24.87261864,20.76200884,2313.684,2,-1.22913368,106681.3411,TRUE,,,,,
308,308,500,450900,0,10,0,22.36504064,22.53469878,20.78693104,2325.672,1,-1.058064846,107239.6128,TRUE,,,,,
309,309,500,450900,0,10,2.997,21.96284071,24.99035374,20.38473111,2319.678,2,-0.955177235,107790.7202,TRUE,,,,,
310,310,500,450900,0,10,0,22.26086125,22.43455866,20.68275164,2289.708,1,-1.072236784,108361.808,TRUE,,,,,
311,311,500,450900,0,10,2.997,21.96316789,24.99068782,20.38505828,2295.702,2,-0.955114683,108929.2498,TRUE,,,,,
312,312,500,450900,0,10,2.997,22.07724478,24.60392394,20.49913518,2283.714,2,-2,109512.8251,TRUE,,,,,
313,313,500,450900,0,10,2.997,22.34352912,24.8747848,20.76541951,2271.726,2,-1.229350251,110062.9327,TRUE,,,,,
314,314,500,450900,0,10,2.997,21.88495629,24.90977947,20.30684668,2295.702,2,-0.970830308,110631.716,TRUE,,,,,
315,315,500,450900,0,10,2.997,21.49289827,24.00749961,19.91478867,2301.696,2,-2,111178.0888,TRUE,,,,,
316,316,500,450900,0,10,0,22.32236406,22.49107361,20.74425446,2289.708,1,-1.065264768,111756.5743,TRUE,,,,,
317,317,500,450900,0,10,0,22.14611508,22.28821217,20.56800548,2295.702,1,-1.108210854,112318.7836,TRUE,,,,,
318,318,500,450900,0,10,2.997,22.01851237,25.04615564,20.44040277,2313.684,2,-0.945225019,112883.9454,TRUE,,,,,
319,319,500,450900,0,10,2.997,21.71796595,24.74030721,20.13985635,2283.714,2,-1.003095945,113451.2125,TRUE,,,,,
320,320,500,450900,0,10,2.997,21.99001729,25.01705889,20.41190768,2307.69,2,-0.950635634,114002.1531,TRUE,,,,,
321,321,500,450900,0,10,2.997,22.37844722,25.54538841,20.80033761,2307.69,2,-0.80582006,114536.3563,TRUE,,,,,
322,322,500,450900,0,10,0,22.30931132,21.84411348,20.73120172,2271.726,1,-1.48719912,115082.6891,TRUE,,,,,
323,323,500,450900,0,10,2.997,21.81347102,24.33353381,20.23536142,2289.708,2,-2,115639.6744,TRUE,,,,,
324,324,500,450900,0,10,2.997,21.95000694,24.47399996,20.37189734,2325.672,2,-2,116191.5548,TRUE,,,,,
325,325,500,450900,0,10,2.997,21.85976096,24.38079081,20.28165136,2307.69,2,-2,116764.0102,TRUE,,,,,
326,326,500,450900,0,10,2.997,22.37381891,25.54066237,20.79570931,2319.678,2,-0.806594549,117311.2193,TRUE,,,,,
327,327,500,450900,0,10,2.997,21.94873218,24.47269829,20.37062258,2283.714,2,-2,117881.3856,TRUE,,,,,
328,328,500,450900,0,10,0,22.32288509,22.4916533,20.74477549,2301.696,1,-1.065151,118434.6644,TRUE,,,,,
329,329,500,450900,0,10,0,22.56390033,22.73748576,20.98579072,2325.672,1,-1.025332618,118960.0805,TRUE,,,,,
330,330,500,450900,0,10,2.997,22.17724384,25.20950688,20.59913424,2295.702,2,-0.914825936,119516.6587,TRUE,,,,,
331,331,500,450900,0,10,2.997,22.21671634,25.357304,20.63860673,2301.696,2,-0.845924742,120074.6755,TRUE,,,,,
332,332,500,450900,0,10,2.997,22.01147609,25.04029695,20.43336649,2313.684,2,-0.945747674,120619.8511,TRUE,,,,,
333,333,500,450900,0,10,2.997,22.0909985,25.22888446,20.5128889,2289.708,2,-0.867922001,121171.9769,TRUE,,,,,
334,334,500,450900,0,10,0,22.31749151,22.48614527,20.73938191,2313.684,1,-1.066061015,121705.9405,TRUE,,,,,
335,335,500,450900,0,10,2.997,21.96119618,24.47948285,20.38308657,2307.69,2,-2,122269.1279,TRUE,,,,,
336,336,500,450900,0,10,2.997,21.28259968,23.65589371,19.70449007,2277.72,2,-2,122831.2597,TRUE,,,,,
337,337,500,450900,0,10,2.997,21.7306685,24.24408572,20.1525589,2319.678,2,-2,123388.7591,TRUE,,,,,
338,338,500,450900,0,10,2.997,22.38870915,25.55586696,20.81059955,2307.69,2,-0.804104677,123937.1512,TRUE,,,,,
339,339,500,450900,0,10,2.997,22.0264334,24.55203987,20.4483238,2295.702,2,-2,124473.2083,TRUE,,,,,
340,340,500,450900,0,10,2.997,21.91041979,24.43252928,20.33231018,2277.72,2,-2,125042.9597,TRUE,,,,,
341,341,3,3600,0,10,-2.997,14.81277795,8.751294464,10.397601,-23.976,0,3.359365088,125032.262,TRUE,,,,,
342,342,500,450900,0,10,0,22.36941064,22.5391134,20.79130104,2265.732,1,-1.057358413,125577.7651,TRUE,,,,,
343,343,500,450900,0,10,0,22.54040829,22.58339888,20.96229868,2301.696,1,-1.099880419,126119.7889,TRUE,,,,,
344,344,500,450900,0,10,0,22.46950476,22.64627596,20.89139515,2277.72,1,-1.038071834,126695.5365,TRUE,,,,,
345,345,500,450900,0,10,0,22.62519406,22.77741755,21.04708446,2301.696,1,-1.027255714,127267.6366,TRUE,,,,,
346,346,500,450900,0,10,0,22.62135446,22.80237701,21.04324486,2301.696,1,-1.012750885,127826.6114,TRUE,,,,,
347,347,500,450900,0,10,2.997,22.15609455,25.29540242,20.57798495,2301.696,2,-0.856466157,128396.1256,TRUE,,,,,
348,348,500,450900,0,10,2.997,22.29422731,25.4655091,20.7161177,2337.66,2,-0.816656355,128884.5913,TRUE,,,,,
349,349,500,450900,0,10,2.997,21.66604386,24.17809678,20.08793426,2307.69,2,-2,129426.6099,TRUE,,,,,
350,350,500,450900,0,10,2.997,22.07040161,24.59099317,20.492292,2319.678,2,-2,129962.8989,TRUE,,,,,
351,351,500,450900,0,10,2.997,21.74418039,24.26278037,20.16607079,2301.696,2,-2,130515.716,TRUE,,,,,
352,352,500,450900,0,10,2.997,21.9707998,24.99848132,20.39269019,2289.708,2,-0.953656328,131080.637,TRUE,,,,,
353,353,500,450900,0,10,2.997,21.99972619,24.51882571,20.42161658,2271.726,2,-2,131631.5458,TRUE,,,,,
354,354,500,450900,0,10,2.997,21.05229423,24.03168989,19.47418462,2283.714,2,-0.280811691,132180.7495,TRUE,,,,,
355,355,500,450900,0,10,2.997,22.18344353,25.21583745,20.60533393,2331.666,2,-0.913685268,132602.3019,TRUE,,,,,
356,356,500,450900,0,10,2.997,21.78733529,24.30789194,20.20922569,2325.672,2,-2,133130.3819,TRUE,,,,,
357,357,500,450900,0,10,0,22.73094901,22.9142874,21.1528394,2307.69,1,-0.995179626,133680.4336,TRUE,,,,,
358,358,500,450900,0,10,2.997,21.44935489,23.93388377,19.87124528,2301.696,2,-2,134240.3587,TRUE,,,,,
359,359,500,450900,0,10,0,22.20557879,22.34866045,20.62746919,2271.726,1,-1.098005692,134803.7281,TRUE,,,,,
360,360,500,450900,0,10,2.997,21.92045629,24.44382546,20.34234669,2307.69,2,-2,135362.9787,TRUE,,,,,
361,361,500,450900,0,10,2.997,22.16737285,25.30691871,20.58926324,2289.708,2,-0.854497704,135915.9566,TRUE,,,,,
362,362,500,450900,0,10,0,22.78680379,22.96404936,21.20869419,2307.69,1,-0.990032234,136448.0376,TRUE,,,,,
363,363,500,450900,0,10,2.997,22.56247621,25.73764524,20.9843666,2331.666,2,-0.773139559,136909.9892,TRUE,,,,,
364,364,500,450900,0,10,2.997,22.24956813,25.41374075,20.67145853,2319.678,2,-0.827603538,137449.0754,TRUE,,,,,
365,365,500,450900,0,10,2.997,23.04303792,25.59039052,21.46492832,2295.702,2,-0.170613555,138013.5066,TRUE,,,,,
366,366,500,450900,0,10,0,22.38417799,22.55913768,20.80606839,2283.714,1,-1.052224389,138571.8135,TRUE,,,,,
367,367,500,450900,0,10,2.997,22.10329805,25.26438273,20.52518845,2283.714,2,-0.852797056,139154.7894,TRUE,,,,,
368,368,500,450900,0,10,2.997,21.93970866,25.0741769,20.36159906,2301.696,2,-0.895071135,139715.9549,TRUE,,,,,
369,369,500,450900,0,10,2.997,21.93211036,24.95792948,20.35400075,2295.702,2,-0.961717676,140291.6638,TRUE,,,,,
370,370,500,450900,0,10,-2.997,23.06430089,20.25767733,21.48619129,2439.558,0,-0.693187826,140428.2279,TRUE,,,,,
371,371,500,450900,0,10,2.997,21.87770929,24.9034251,20.29959969,2325.672,2,-0.971582625,140939.221,TRUE,,,,,
372,372,500,450900,0,10,2.997,23.93463401,27.14066801,22.35652441,2337.66,2,0.358376617,141428.9006,TRUE,,,,,
373,373,500,450900,0,10,2.997,22.74844025,25.92781904,21.17033064,2325.672,2,-0.743079165,141887.4375,TRUE,,,,,
374,374,500,450900,0,10,2.997,21.59342629,24.5842459,20.01531669,2301.696,2,-0.288069511,142402.6132,TRUE,,,,,
375,375,500,450900,0,10,2.997,22.05730854,25.19454363,20.47919894,2307.69,2,-0.873847994,142946.9676,TRUE,,,,,
376,376,0,900,0,10,-2.997,19.07784933,10.22377866,9.841813145,-5.994,0,2.073452472,142944.8941,TRUE,,,,,
377,377,500,450900,0,10,2.997,22.16127569,25.32358435,20.58316608,2307.69,2,-0.842745389,143472.8873,TRUE,,,,,
378,378,500,450900,0,10,2.997,21.8704161,24.89597576,20.29230649,2289.708,2,-0.973001626,144004.2932,TRUE,,,,,
379,379,500,450900,0,10,2.997,22.13136513,25.16265971,20.55325552,2289.708,2,-0.923304552,144541.2494,TRUE,,,,,
380,380,500,450900,0,10,2.997,21.72501195,24.24320726,20.14690234,2307.69,2,-2,145084.9209,TRUE,,,,,
381,381,500,450900,0,10,2.997,21.79151088,24.94964199,20.21340128,2283.714,2,-0.148466009,145612.2994,TRUE,,,,,
382,382,500,450900,0,10,2.997,22.01302288,25.04181855,20.43491328,2313.684,2,-0.945489962,146137.4826,TRUE,,,,,
383,383,500,450900,0,10,0,22.60606045,22.78571668,21.02795085,2289.708,1,-1.015767288,146687.2875,TRUE,,,,,
384,384,500,450900,0,10,2.997,22.11961943,24.61831133,20.54150982,2325.672,2,-2,147229.0098,TRUE,,,,,
385,385,500,450900,0,10,0,22.44381604,22.62003475,20.86570644,2283.714,1,-1.042318987,147785.8527,TRUE,,,,,
386,386,500,450900,0,10,2.997,21.96940119,24.49380364,20.39129159,2319.678,2,-2,148324.3187,TRUE,,,,,
387,387,500,450900,0,10,2.997,21.90078604,24.42269432,20.32267643,2319.678,2,-2,148833.1242,TRUE,,,,,
388,388,500,450900,0,10,2.997,22.09682146,25.23483025,20.51871186,2289.708,2,-0.866895019,149396.8895,TRUE,,,,,
389,389,500,450900,0,10,2.997,21.95047541,24.47343052,20.3723658,2319.678,2,-2,149960.2097,TRUE,,,,,
390,390,500,450900,0,10,2.997,22.05767752,25.19485993,20.47956792,2313.684,2,-0.873817142,150505.6201,TRUE,,,,,
391,391,500,450900,0,10,2.997,21.74691198,24.26556962,20.16880237,2331.666,2,-2,151028.7356,TRUE,,,,,
392,392,500,450900,0,10,2.997,21.86714908,24.38344755,20.28903948,2313.684,2,-2,151578.7279,TRUE,,,,,
393,393,500,450900,0,10,2.997,21.54268383,24.5324322,19.96457423,2301.696,2,-0.285816997,152121.3796,TRUE,,,,,
394,394,500,450900,0,10,2.997,22.01473339,25.04334193,20.43662378,2313.684,2,-0.945302345,152662.9987,TRUE,,,,,
395,395,500,450900,0,10,0,22.2422501,22.41394249,20.66414049,2325.672,1,-1.076282353,153183.2327,TRUE,,,,,
396,396,500,450900,0,10,2.997,22.07025731,25.1000385,20.49214771,2265.732,2,-0.934837545,153709.5051,TRUE,,,,,
397,397,500,450900,0,10,0,22.5183014,22.69610435,20.9401918,2307.69,1,-1.0300543,154265.4852,TRUE,,,,,
398,398,500,450900,0,10,2.997,21.84281479,24.36349968,20.26470519,2283.714,2,-2,154829.1053,TRUE,,,,,
399,399,500,450900,0,10,2.997,21.6781558,24.80115704,20.10004619,2313.684,2,-0.170089561,155370.481,TRUE,,,,,
400,400,500,450900,0,10,-2.997,21.65651177,18.17436346,20.07840217,2247.75,0,-2,155941.834,TRUE,,,,,
401,401,500,450900,0,10,2.997,22.0979247,25.12851275,20.5198151,2307.69,2,-0.929527206,156489.7886,TRUE,,,,,
402,402,500,450900,0,10,2.997,22.04267939,25.17960254,20.46456979,2319.678,2,-0.876447774,157032.6827,TRUE,,,,,
403,403,500,450900,0,10,2.997,22.36430575,25.5017952,20.78619614,2295.702,2,-0.824054369,157583.0536,TRUE,,,,,
404,404,500,450900,0,10,2.997,21.99846023,25.02700941,20.42035062,2277.72,2,-0.948214959,158140.3676,TRUE,,,,,
405,405,500,450900,0,10,2.997,21.94573822,24.46859333,20.36762862,2325.672,2,-2,158666.512,TRUE,,,,,
406,406,500,450900,0,10,2.997,21.27377715,24.25785817,19.69566755,2295.702,2,-0.279372276,159210.2163,TRUE,,,,,
407,407,1,1800,0,10,-2.997,11.83434456,9.891970686,15.24595911,-11.988,0,3.024753925,159204.7972,TRUE,,,,,
408,408,500,450900,0,10,2.997,21.84533654,24.97803571,20.26722693,2301.696,2,-0.912134547,159744.7607,TRUE,,,,,
409,409,500,450900,0,10,2.997,21.57970964,24.08993994,20.00160004,2295.702,2,-2,160307.8332,TRUE,,,,,
410,410,500,450900,0,10,2.997,22.21311113,25.35362269,20.63500153,2307.69,2,-0.84654895,160867.908,TRUE,,,,,
411,411,500,450900,0,10,2.997,21.83571234,24.98987921,20.25760273,2289.708,2,-0.901122449,161398.8908,TRUE,,,,,
412,412,500,450900,0,10,2.997,22.0557384,25.19287987,20.47762879,2283.714,2,-0.874161159,161913.6347,TRUE,,,,,
413,413,500,450900,0,10,2.997,21.86444341,24.38558446,20.2863338,2295.702,2,-2,162458.5379,TRUE,,,,,
414,414,500,450900,0,10,2.997,21.64639097,24.76872163,20.06828137,2259.738,2,-0.1681758,163012.9061,TRUE,,,,,
415,415,500,450900,0,10,2.997,22.47807968,25.64713441,20.89997008,2271.726,2,-0.789262738,163552.9063,TRUE,,,,,
416,416,500,450900,0,10,0,22.58328772,22.76245085,21.00517812,2307.69,1,-1.019465093,164095.4052,TRUE,,,,,
417,417,500,450900,0,10,2.997,21.96705868,24.49135167,20.38894908,2313.684,2,-2,164644.1987,TRUE,,,,,
