episode,step,time,air_temperature,ground_temperature,hvac_temperature,basement_temperature,main-temperature,attic_temperature,heat_added,action,reward,total_reward,terminal
1878,500,450900,"[0.0, 10.0, 2.997, 21.707399088021496, 24.22522257077992, 20.12928948444384]",,,,,TRUE,2301.696,2,-2,906367.6608,TRUE
1879,500,450900,"[0.0, 10.0, 2.997, 22.074182782924474, 25.211713734525592, 20.49607317934682]",,,,,TRUE,2307.69,2,-0.870893159,906903.3556,TRUE
1880,500,450900,"[0.0, 10.0, 2.997, 21.84443937774584, 24.976894198161613, 20.266329774168184]",,,,,TRUE,2301.696,2,-0.912432838,907465.8153,TRUE
1881,500,450900,"[0.0, 10.0, 0.0, 22.399014857806037, 22.5693902557211, 20.820905254228382]",,,,,TRUE,2283.714,1,-1.052384427,908038.7303,TRUE
1882,500,450900,"[0.0, 10.0, 2.997, 21.70697026476891, 24.21960599049961, 20.128860661191258]",,,,,TRUE,2307.69,2,-2,908590.9108,TRUE
1883,500,450900,"[0.0, 10.0, 2.997, 21.61624265569386, 24.13214171798357, 20.038133052116205]",,,,,TRUE,2295.702,2,-2,909162.9474,TRUE
1884,500,450900,"[0.0, 10.0, 2.997, 21.946063259603967, 24.973445337782884, 20.367953656026312]",,,,,TRUE,2301.696,2,-0.958251837,909724.4028,TRUE
1885,500,450900,"[0.0, 10.0, 2.997, 21.752187914768566, 24.270956942823073, 20.17407831119091]",,,,,TRUE,2265.732,2,-2,910307.3932,TRUE
1886,500,450900,"[0.0, 10.0, 2.997, 21.93329618770021, 25.06785275704783, 20.355186584122556]",,,,,TRUE,2277.72,2,-0.896100498,910877.8522,TRUE
1887,500,450900,"[0.0, 10.0, 0.0, 22.31087711280246, 22.479391797178813, 20.732767509224804]",,,,,TRUE,2289.708,1,-1.06717727,911457.6199,TRUE
1888,500,450900,"[0.0, 10.0, 2.997, 21.84269460426504, 24.867952283651945, 20.264585000687386]",,,,,TRUE,2277.72,2,-0.978229389,912033.1149,TRUE
1889,500,450900,"[0.0, 10.0, 2.997, 21.896255010541203, 24.92236233855608, 20.318145406963552]",,,,,TRUE,2289.708,2,-0.967986524,912626.6364,TRUE
1890,500,450900,"[0.0, 10.0, 2.997, 22.232181346193006, 25.39603466949841, 20.65407174261535]",,,,,TRUE,2307.69,2,-0.830543495,913178.0428,TRUE
1891,500,450900,"[0.0, 10.0, 2.997, 22.167386513405784, 25.329871841866726, 20.58927690982813]",,,,,TRUE,2289.708,2,-0.841664516,913757.9911,TRUE
1892,500,450900,"[0.0, 10.0, 2.997, 21.669090308296298, 24.690401918879335, 20.090980704718643]",,,,,TRUE,2271.726,2,-1.012937009,914350.7975,TRUE
1893,500,450900,"[0.0, 10.0, 2.997, 21.843830512211305, 24.868831095886875, 20.26572090863365]",,,,,TRUE,2271.726,2,-0.978184555,914950.5714,TRUE
1894,500,450900,"[0.0, 10.0, 2.997, 21.848050882113355, 24.369891948754958, 20.2699412785357]",,,,,TRUE,2265.732,2,-2,915539.501,TRUE
1895,500,450900,"[0.0, 10.0, 2.997, 21.682869156910222, 24.200174788225386, 20.104759553332567]",,,,,TRUE,2271.726,2,-2,916146.965,TRUE
1896,500,450900,"[0.0, 10.0, 2.997, 21.946904944155904, 24.973036399692823, 20.36879534057825]",,,,,TRUE,2283.714,2,-0.958875117,916729.7794,TRUE
1897,500,450900,"[0.0, 10.0, 2.997, 22.149178879985605, 25.317514199812457, 20.57106927640795]",,,,,TRUE,2277.72,2,-0.84133678,917285.3655,TRUE
1898,500,450900,"[0.0, 10.0, 2.997, 22.06536080554485, 25.202705415911726, 20.487251201967194]",,,,,TRUE,2289.708,2,-0.872455096,917860.8963,TRUE
1899,500,450900,"[0.0, 10.0, 2.997, 21.649735492206226, 24.16634162802356, 20.07162588862857]",,,,,TRUE,2289.708,2,-2,918444.3663,TRUE
1900,500,450900,"[0.0, 10.0, 0.0, 22.258384816650064, 22.42579134750073, 20.68027521307241]",,,,,TRUE,2277.72,1,-1.076076007,919025.2763,TRUE
1901,500,450900,"[0.0, 10.0, 0.0, 22.273668338762747, 22.44139750171692, 20.695558735185088]",,,,,TRUE,2271.726,1,-1.073478136,919589.2436,TRUE
1902,500,450900,"[0.0, 10.0, 2.997, 22.014645296329316, 25.15091934093054, 20.43653569275166]",,,,,TRUE,2277.72,2,-0.881476234,920183.2772,TRUE
1903,500,450900,"[0.0, 10.0, 2.997, 21.861294817917116, 24.88666409477597, 20.28318521433946]",,,,,TRUE,2289.708,2,-0.974775991,920762.4731,TRUE
1904,1,1800,"[0.0, 10.0, -2.997, 14.272852939591708, 8.917057399511839, 11.37933602909058]",,,,,TRUE,-11.988,0,3.325496552,920756.3697,TRUE
1905,500,450900,"[0.0, 10.0, 2.997, 21.830001066194104, 24.85493339659588, 20.25189146261645]",,,,,TRUE,2289.708,2,-0.980750357,921316.7831,TRUE
1906,500,450900,"[0.0, 10.0, 2.997, 21.83804046152509, 24.35862411124024, 20.259930857947435]",,,,,TRUE,2295.702,2,-2,921891.1974,TRUE
1907,500,450900,"[0.0, 10.0, 2.997, 22.14797552418322, 25.28711198978697, 20.569865920605565]",,,,,TRUE,2301.696,2,-0.857885347,922460.8609,TRUE
1908,500,450900,"[0.0, 10.0, 0.0, 22.147174335846245, 22.31223306032335, 20.56906473226859]",,,,,TRUE,2277.72,1,-1.095155462,923038.9166,TRUE
1909,500,450900,"[0.0, 10.0, 2.997, 21.85564180671151, 24.880892205623635, 20.277532203133855]",,,,,TRUE,2295.702,2,-0.975877773,923597.6059,TRUE
1910,500,450900,"[0.0, 10.0, 2.997, 21.716932998297796, 24.23495775321672, 20.13882339472014]",,,,,TRUE,2295.702,2,-2,924184.147,TRUE
1911,500,450900,"[0.0, 10.0, 0.0, 22.378181630624702, 22.553024876767793, 20.800072027047047]",,,,,TRUE,2277.72,1,-1.053219408,924772.8122,TRUE
1912,500,450900,"[0.0, 10.0, 0.0, 22.23522948237894, 22.402147176599062, 20.657119878801286]",,,,,TRUE,2259.738,1,-1.080022925,925356.0281,TRUE
1913,500,450900,"[0.0, 10.0, 2.997, 21.49443571760124, 24.00285558616455, 19.916326114023587]",,,,,TRUE,2289.708,2,-2,925939.1609,TRUE
1914,500,450900,"[0.0, 10.0, 0.0, 22.32290950491688, 22.491688404221648, 20.744799901339224]",,,,,TRUE,2295.702,1,-1.065141351,926500.5138,TRUE
1915,500,450900,"[0.0, 10.0, 0.0, 22.35678899293054, 22.52627293153924, 20.778679389352884]",,,,,TRUE,2283.714,1,-1.059448593,927087.5084,TRUE
1916,500,450900,"[0.0, 10.0, 2.997, 21.886623811087727, 24.409278734206545, 20.308514207510072]",,,,,TRUE,2271.726,2,-2,927681.3735,TRUE
1917,500,450900,"[0.0, 10.0, 2.997, 21.501645905349235, 24.513467067456613, 19.92353630177158]",,,,,TRUE,2295.702,2,-0.261846662,928264.7232,TRUE
1918,500,450900,"[0.0, 10.0, 0.0, 22.085965954371737, 22.22674555820066, 20.507856350794082]",,,,,TRUE,2283.714,1,-1.11881044,928846.244,TRUE
1919,500,450900,"[0.0, 10.0, 2.997, 20.490793283867134, 23.5595515670881, 18.91268368028948]",,,,,TRUE,2283.714,2,-0.200448626,929413.4524,TRUE
1920,500,450900,"[0.0, 10.0, 2.997, 21.242601197140317, 23.110743305604238, 19.664491593562662]",,,,,TRUE,2283.714,2,-1.181154541,929998.9871,TRUE
1921,500,450900,"[0.0, 10.0, 2.997, 21.66251350362908, 24.68368407190217, 20.084403900051424]",,,,,TRUE,2283.714,2,-0.263749842,930575.1193,TRUE
1922,500,450900,"[0.0, 10.0, 2.997, 21.767550304214094, 24.286643650541425, 20.18944070063644]",,,,,TRUE,2277.72,2,-2,931165.8564,TRUE
1923,500,450900,"[0.0, 10.0, 2.997, 21.805867817229142, 24.830067554202834, 20.227758213651487]",,,,,TRUE,2289.708,2,-0.985632987,931730.8172,TRUE
1924,500,450900,"[0.0, 10.0, 2.997, 21.88251567336717, 24.405083864309393, 20.304406069789515]",,,,,TRUE,2277.72,2,-2,932293.0225,TRUE
1925,500,450900,"[0.0, 10.0, -2.997, 21.800071385108406, 18.32585346707372, 20.22196178153075]",,,,,TRUE,2271.726,0,-2,932886.9244,TRUE
1926,500,450900,"[0.0, 10.0, 0.0, 22.255185740091747, 22.422524740073293, 20.677076136514092]",,,,,TRUE,2283.714,1,-1.076620509,933481.3915,TRUE
1927,500,450900,"[0.0, 10.0, 0.0, 22.345941982779536, 22.51519694931745, 20.76783237920188]",,,,,TRUE,2259.738,1,-1.061270003,934063.3718,TRUE
1928,500,450900,"[0.0, 10.0, 0.0, 22.333598687109994, 22.50749057983937, 20.75548908353234]",,,,,TRUE,2307.69,1,-1.060689862,934620.5363,TRUE
1929,500,450900,"[0.0, 10.0, 2.997, 22.25064578027615, 24.781257004546937, 20.672536176698497]",,,,,TRUE,2295.702,2,-2,935200.9895,TRUE
1930,500,450900,"[0.0, 10.0, 2.997, 22.359231001896624, 25.53067419891962, 20.781121398318973]",,,,,TRUE,2295.702,2,-0.806386779,935774.264,TRUE
1931,500,450900,"[0.0, 10.0, 0.0, 22.381955249730108, 22.556878182549404, 20.803845646152453]",,,,,TRUE,2283.714,1,-1.052589679,936362.6747,TRUE
1932,0,900,"[0.0, 10.0, -2.997, 13.565950878848817, 9.233917744193521, 10.514226571283487]",,,,,TRUE,-5.994,0,3.502382201,936359.1723,TRUE
1933,500,450900,"[0.0, 10.0, 2.997, 21.64963231784145, 24.166236275525502, 20.071522714263796]",,,,,TRUE,2289.708,2,-2,936931.2463,TRUE
1934,500,450900,"[0.0, 10.0, 2.997, 21.7796950618171, 24.80334167001879, 20.201585458239446]",,,,,TRUE,2295.702,2,-0.990800837,937513.2735,TRUE
1935,500,450900,"[0.0, 10.0, 2.997, 21.221049865645952, 24.36707729548761, 19.642940262068297]",,,,,TRUE,2283.714,2,-0.123013277,938092.4657,TRUE
1936,1,1800,"[0.0, 10.0, -2.997, 12.643356772831297, 9.448406499243678, 12.653575529479728]",,,,,TRUE,-11.988,0,3.364318208,938087.1229,TRUE
1937,500,450900,"[0.0, 10.0, 0.0, 21.918435021550454, 21.94823429866633, 20.3403254179728]",,,,,TRUE,2277.72,1,-1.213563026,938668.8735,TRUE
1938,500,450900,"[0.0, 10.0, 0.0, 22.30167688135043, 22.47621136278252, 20.723567277772776]",,,,,TRUE,2271.726,1,-1.065347539,939256.6886,TRUE
1939,2,2700,"[0.0, 10.0, -2.997, 14.013502472661287, 9.369961965640695, 12.196133522509639]",,,,,TRUE,-17.982,0,3.241280711,939249.331,TRUE
1940,500,450900,"[0.0, 10.0, 2.997, 21.79860898483989, 24.822654889368795, 20.220499381262236]",,,,,TRUE,2295.702,2,-0.987063883,939821.3341,TRUE
1941,500,450900,"[0.0, 10.0, 2.997, 22.275450041424268, 25.417277666556377, 20.697340437846613]",,,,,TRUE,2259.738,2,-0.835802664,940404.5609,TRUE
1942,500,450900,"[0.0, 10.0, 2.997, 21.916512586255216, 24.943331751010074, 20.33840298267756]",,,,,TRUE,2295.702,2,-0.963896017,940983.2417,TRUE
1943,500,450900,"[0.0, 10.0, 2.997, 21.776604142379032, 24.800185497603174, 20.198494538801377]",,,,,TRUE,2271.726,2,-0.991412848,941552.6923,TRUE
1944,500,450900,"[0.0, 10.0, 0.0, 22.27713072130649, 22.444932880292797, 20.699021117728837]",,,,,TRUE,2289.708,1,-1.072890454,942136.8916,TRUE
1945,500,450900,"[0.0, 10.0, 0.0, 22.280013237563832, 22.44788654575667, 20.701903633986177]",,,,,TRUE,2283.714,1,-1.072395739,942703.6492,TRUE
1946,500,450900,"[0.0, 10.0, 2.997, 22.152122107497707, 25.29134611239627, 20.574012503920052]",,,,,TRUE,2295.702,2,-0.857160312,943301.5568,TRUE
1947,500,450900,"[0.0, 10.0, 2.997, 21.757415009853084, 24.780591259716505, 20.17930540627543]",,,,,TRUE,2301.696,2,-0.995220689,943860.5661,TRUE
1948,500,450900,"[0.0, 10.0, 2.997, 21.774511862059796, 24.29375217964892, 20.19640225848214]",,,,,TRUE,2289.708,2,-2,944434.4118,TRUE
1949,500,450900,"[0.0, 10.0, 0.0, 22.470595388777138, 22.64738962012723, 20.892485785199483]",,,,,TRUE,2271.726,1,-1.037892077,945015.7983,TRUE
1950,500,450900,"[0.0, 10.0, 2.997, 21.78577656024076, 24.809551556091513, 20.207666956663104]",,,,,TRUE,2295.702,2,-0.989597767,945571.262,TRUE
1951,500,450900,"[0.0, 10.0, 0.0, 23.113858796849087, 23.30555236149344, 21.53574919327143]",,,,,TRUE,2373.624,1,-0.935501283,945790.5101,TRUE
1952,500,450900,"[0.0, 10.0, 2.997, 21.789719939545048, 24.813801423728172, 20.211610335967393]",,,,,TRUE,2295.702,2,-0.988676198,946354.3394,TRUE
1953,500,450900,"[0.0, 10.0, 0.0, 21.64691113868105, 21.16645764879391, 20.068801535103397]",,,,,TRUE,2283.714,1,-2.25,946933.2354,TRUE
1954,500,450900,"[0.0, 10.0, 2.997, 22.094723852945833, 25.23268835209054, 20.51661424936818]",,,,,TRUE,2253.744,2,-0.867264883,947511.3885,TRUE
1955,500,450900,"[0.0, 10.0, 0.0, 22.402886831437012, 22.57329355335586, 20.824777227859357]",,,,,TRUE,2301.696,1,-1.051765862,948080.3419,TRUE
1956,500,450900,"[0.0, 10.0, 0.0, 22.437110289992987, 22.61319761121253, 20.859000686415335]",,,,,TRUE,2259.738,1,-1.043423267,948655.1791,TRUE
1957,500,450900,"[0.0, 10.0, 2.997, 21.66110894127814, 24.177955184103038, 20.082999337700485]",,,,,TRUE,2283.714,2,-2,949223.6594,TRUE
1958,500,450900,"[0.0, 10.0, 0.0, 22.09532180899869, 22.23629903073304, 20.517212205421036]",,,,,TRUE,2295.702,1,-1.117159379,949788.1542,TRUE
1959,500,450900,"[0.0, 10.0, 2.997, 21.51313237328021, 24.02811321465035, 19.935022769702556]",,,,,TRUE,2283.714,2,-2,950370.9205,TRUE
1960,500,450900,"[0.0, 10.0, 2.997, 21.838620989147955, 24.863512058403508, 20.2605113855703]",,,,,TRUE,2301.696,2,-0.979203225,950947.755,TRUE
1961,500,450900,"[0.0, 10.0, 2.997, 22.23168192987934, 25.395524709913758, 20.653572326301685]",,,,,TRUE,2295.702,2,-0.830628808,951503.4998,TRUE
1962,500,450900,"[0.0, 10.0, 2.997, 22.04485512103772, 25.210872368179274, 20.466745517460065]",,,,,TRUE,2277.72,2,-0.859530262,952066.7712,TRUE
1963,500,450900,"[0.0, 10.0, 0.0, 21.95249872183135, 22.090518051829893, 20.374389118253696]",,,,,TRUE,2253.744,1,-1.142597645,952630.2769,TRUE
1964,500,450900,"[0.0, 10.0, 0.0, 22.30807758705614, 22.47653319122006, 20.729967983478485]",,,,,TRUE,2295.702,1,-1.067650157,953214.476,TRUE
1965,500,450900,"[0.0, 10.0, 0.0, 22.264450495097346, 22.43199523414108, 20.68634089151969]",,,,,TRUE,2289.708,1,-1.075038711,953794.7304,TRUE
1966,500,450900,"[0.0, 10.0, 0.0, 22.306011888143836, 22.47442386185374, 20.72790228456618]",,,,,TRUE,2271.726,1,-1.067999229,954363.1982,TRUE
1967,500,450900,"[0.0, 10.0, 2.997, 21.709567315584923, 24.73068782711489, 20.13145771200727]",,,,,TRUE,2271.726,2,-1.005456086,954946.2226,TRUE
1968,500,450900,"[0.0, 10.0, 0.0, 22.344188844729437, 22.513416976151344, 20.766079241151782]",,,,,TRUE,2283.714,1,-1.061559134,955544.5613,TRUE
1969,500,450900,"[0.0, 10.0, 0.0, 22.198319045043252, 22.364409833574644, 20.620209441465597]",,,,,TRUE,2277.72,1,-1.086368534,956121.6784,TRUE
1970,500,450900,"[0.0, 10.0, 2.997, 21.705384423103773, 24.726416628809332, 20.127274819526118]",,,,,TRUE,2283.714,2,-1.006296615,956702.7558,TRUE
1971,500,450900,"[0.0, 10.0, 0.0, 22.483420908396354, 22.66048590173984, 20.9053113048187]",,,,,TRUE,2289.708,1,-1.035780184,957289.5636,TRUE
1972,500,450900,"[0.0, 10.0, 2.997, 21.961189019019386, 24.988890883761005, 20.38307941544173]",,,,,TRUE,2307.69,2,-0.955355092,957839.9699,TRUE
1973,500,450900,"[0.0, 10.0, 2.997, 21.84748989931654, 24.36931648660355, 20.269380295738884]",,,,,TRUE,2295.702,2,-2,958415.2721,TRUE
1974,500,450900,"[0.0, 10.0, 0.0, 22.342454859747168, 22.511636208979457, 20.764345256169513]",,,,,TRUE,2313.684,1,-1.061856151,958957.0601,TRUE
1975,500,450900,"[0.0, 10.0, 2.997, 21.842410621846888, 24.36435321846446, 20.264301018269233]",,,,,TRUE,2277.72,2,-2,959545.3449,TRUE
1976,1,1800,"[0.0, 10.0, -2.997, 14.729148049384833, 9.436258266028691, 11.390969837370658]",,,,,TRUE,-11.988,0,3.225284322,959539.3904,TRUE
1977,500,450900,"[0.0, 10.0, 2.997, 21.737402507790605, 24.255859398356925, 20.15929290421295]",,,,,TRUE,2289.708,2,-2,960119.4222,TRUE
1978,1,1800,"[0.0, 10.0, -2.997, 15.060287899545878, 9.354102763770484, 11.553647454992351]",,,,,TRUE,-11.988,0,3.144161235,960113.8049,TRUE
1979,500,450900,"[0.0, 10.0, 2.997, 22.511124942135847, 25.68577480502382, 20.933015338558192]",,,,,TRUE,2301.696,2,-0.781230834,960692.9115,TRUE
1980,500,450900,"[0.0, 10.0, 2.997, 21.91021563364715, 24.432322991415052, 20.332106030069497]",,,,,TRUE,2289.708,2,-2,961257.7468,TRUE
1981,500,450900,"[0.0, 10.0, 2.997, 21.70137241168812, 24.219068664156886, 20.123262808110464]",,,,,TRUE,2283.714,2,-2,961829.0367,TRUE
1982,500,450900,"[0.0, 10.0, 2.997, 21.90626271480016, 24.42828661724853, 20.328153111222505]",,,,,TRUE,2265.732,2,-2,962414.1761,TRUE
1983,500,450900,"[0.0, 10.0, 2.997, 21.608633009613477, 24.12437140210165, 20.030523406035822]",,,,,TRUE,2271.726,2,-2,963012.2688,TRUE
1984,500,450900,"[0.0, 10.0, 2.997, 21.374444773787395, 24.389536062901982, 19.79633517020974]",,,,,TRUE,2313.684,2,-0.252298463,963525.4829,TRUE
1985,500,450900,"[0.0, 10.0, 2.997, 21.95833814063507, 25.09342337532819, 20.380228537057416]",,,,,TRUE,2289.708,2,-0.891578126,964123.2825,TRUE
1986,500,450900,"[0.0, 10.0, 2.997, 21.950775567364268, 24.978257591783073, 20.372665963786613]",,,,,TRUE,2295.702,2,-0.957348319,964708.6603,TRUE
1987,500,450900,"[0.0, 10.0, 2.997, 21.824941627245206, 24.345248749537294, 20.24683202366755]",,,,,TRUE,2301.696,2,-2,965284.8366,TRUE
1988,500,450900,"[0.0, 10.0, 0.0, 22.510851570363137, 22.68360090618175, 20.932741966785482]",,,,,TRUE,2283.714,1,-1.033866155,965875.0756,TRUE
1989,500,450900,"[0.0, 10.0, 2.997, 21.921455045716545, 24.94809484021127, 20.34334544213889]",,,,,TRUE,2259.738,2,-0.963119818,966468.1027,TRUE
1990,500,450900,"[0.0, 10.0, 2.997, 22.256692925996774, 25.3981347206842, 20.67858332241912]",,,,,TRUE,2277.72,2,-0.839020006,967040.1481,TRUE
1991,1,1800,"[0.0, 10.0, -2.997, 12.440557700127624, 8.428860398230693, 11.21112114666936]",,,,,TRUE,-11.988,0,3.643009464,967033.3969,TRUE
1992,500,450900,"[0.0, 10.0, 2.997, 21.872415785016532, 25.02868364199159, 20.294306181438877]",,,,,TRUE,2259.738,2,-0.893697694,967607.8494,TRUE
1993,500,450900,"[0.0, 10.0, 0.0, 23.1275012876545, 23.319482861514192, 21.549391684076845]",,,,,TRUE,2265.732,1,-0.933429674,968183.5997,TRUE
1994,500,450900,"[0.0, 10.0, 2.997, 21.636826531248506, 24.657454838192503, 20.05871692767085]",,,,,TRUE,2301.696,2,-0.262303188,968735.0368,TRUE
1995,1,1800,"[0.0, 10.0, -2.997, 11.602827671749454, 8.194719988243465, 11.750638962979213]",,,,,TRUE,-11.988,0,3.696035591,968728.1165,TRUE
1996,500,450900,"[0.0, 10.0, 2.997, 21.721816648094233, 24.239946675123566, 20.143707044516578]",,,,,TRUE,2259.738,2,-2,969298.2219,TRUE
1997,500,450900,"[0.0, 10.0, 2.997, 21.719970142571963, 24.238059015210816, 20.141860538994308]",,,,,TRUE,2289.708,2,-2,969877.7536,TRUE
1998,500,450900,"[0.0, 10.0, 2.997, 21.848057132863083, 24.368852246397648, 20.26994752928543]",,,,,TRUE,2277.72,2,-2,970445.5413,TRUE
1999,500,450900,"[0.0, 10.0, 2.997, 21.80950355731495, 24.833779458232446, 20.231393953737296]",,,,,TRUE,2265.732,2,-0.984917613,971016.3192,TRUE
2000,500,450900,"[0.0, 10.0, 0.0, 21.97292993207242, 22.134262389872116, 20.394820328494767]",,,,,TRUE,2301.696,1,-1.12572735,971582.6787,TRUE
2001,500,450900,"[0.0, 10.0, 2.997, 21.98082580748829, 25.11638578351638, 20.402716203910636]",,,,,TRUE,2265.732,2,-0.887532704,972153.6719,TRUE
2002,500,450900,"[0.0, 10.0, 2.997, 22.083266295751812, 25.22098891226667, 20.505156692174157]",,,,,TRUE,2271.726,2,-0.869287286,972726.1156,TRUE
2003,500,450900,"[0.0, 10.0, 0.0, 22.39735250994934, 22.572600497248803, 20.819242906371684]",,,,,TRUE,2307.69,1,-1.050023709,973284.7267,TRUE
2004,500,450900,"[0.0, 10.0, 0.0, 22.25273168828439, 22.42001885374392, 20.674622084706733]",,,,,TRUE,2307.69,1,-1.077038391,973815.8502,TRUE
2005,500,450900,"[0.0, 10.0, 2.997, 21.739204035451266, 24.25769895839512, 20.161094431873607]",,,,,TRUE,2265.732,2,-2,974400.9657,TRUE
2006,500,450900,"[0.0, 10.0, 2.997, 21.79684806511502, 24.316562098960553, 20.218738461537367]",,,,,TRUE,2295.702,2,-2,974980.0919,TRUE
2007,500,450900,"[0.0, 10.0, 0.0, 22.013328637682243, 22.152574787235306, 20.435219034104588]",,,,,TRUE,2289.708,1,-1.131711465,975542.3891,TRUE
2008,500,450900,"[0.0, 10.0, 0.0, 22.256306904430108, 22.42362190663383, 20.678197300852453]",,,,,TRUE,2289.708,1,-1.076455821,976127.1714,TRUE
2009,500,450900,"[0.0, 10.0, 2.997, 21.75999414761666, 24.782166881197753, 20.181884544039008]",,,,,TRUE,2301.696,2,-0.995386356,976704.4642,TRUE
2010,500,450900,"[0.0, 10.0, 2.997, 21.95462923908933, 25.089636174469202, 20.376519635511674]",,,,,TRUE,2301.696,2,-0.892246758,977272.3317,TRUE
2011,500,450900,"[0.0, 10.0, 2.997, 21.849763211844692, 24.87488904281399, 20.271653608267037]",,,,,TRUE,2283.714,2,-0.977025377,977858.0552,TRUE
2012,500,450900,"[0.0, 10.0, 2.997, 21.820685296529454, 24.336005054817143, 20.2425756929518]",,,,,TRUE,2289.708,2,-2,978436.5247,TRUE
2013,500,450900,"[0.0, 10.0, 2.997, 21.800627510992253, 24.82471659089641, 20.2225179074146]",,,,,TRUE,2301.696,2,-0.986665526,978981.8815,TRUE
2014,500,450900,"[0.0, 10.0, 2.997, 21.797355426705554, 24.317080171565763, 20.2192458231279]",,,,,TRUE,2271.726,2,-2,979559.6783,TRUE
2015,500,450900,"[0.0, 10.0, 2.997, 21.728029588484695, 24.24628858444917, 20.14991998490704]",,,,,TRUE,2295.702,2,-2,980140.6172,TRUE
2016,500,450900,"[0.0, 10.0, 2.997, 21.950124011530512, 25.085035372379735, 20.372014407952857]",,,,,TRUE,2295.702,2,-0.893059764,980712.4163,TRUE
2017,500,450900,"[0.0, 10.0, 0.0, 22.180472799406928, 22.3462344939235, 20.602363195829273]",,,,,TRUE,2271.726,1,-1.089409828,981283.6584,TRUE
2018,500,450900,"[0.0, 10.0, 2.997, 20.938376634679226, 24.06841834066976, 19.36026703110157]",,,,,TRUE,2295.702,2,-0.131682517,981844.4351,TRUE
2019,500,450900,"[0.0, 10.0, 2.997, 21.81283094856921, 24.837400333580295, 20.234721344991552]",,,,,TRUE,2289.708,2,-0.984121411,982420.2361,TRUE
2020,500,450900,"[0.0, 10.0, 2.997, 21.953721446890167, 25.08870921673609, 20.375611843312512]",,,,,TRUE,2301.696,2,-0.892410475,982988.2012,TRUE
2021,500,450900,"[0.0, 10.0, 2.997, 27.371829401587572, 30.650426722686735, 25.793719798009917]",,,,,TRUE,2487.51,2,2.60292516,983006.1761,TRUE
2022,0,900,"[0.0, 10.0, -2.997, 11.448281027513817, 9.888279158027705, 15.021741770395284]",,,,,TRUE,-5.994,0,3.115719684,983003.0603,TRUE
2023,500,450900,"[0.0, 10.0, 2.997, 27.23976910914235, 30.515578480742747, 25.661659505564696]",,,,,TRUE,2931.066,2,2.550559617,981842.5203,TRUE
2024,0,900,"[0.0, 10.0, -2.997, 11.203781756112534, 7.928028702257126, 11.709681704897385]",,,,,TRUE,-5.994,0,3.765418699,981838.7549,TRUE
2025,4,4500,"[0.0, 10.0, -2.997, 13.079909041612812, 8.92593711693856, 12.383369310602742]",,,,,TRUE,-17.982,0,3.376763145,981827.2216,TRUE
2026,500,450900,"[0.0, 10.0, 2.997, 27.504197447435313, 30.785589215072804, 25.92608784385766]",,,,,TRUE,2919.078,2,2.654768784,980795.8248,TRUE
2027,500,450900,"[0.0, 10.0, 2.997, 27.499984273263493, 30.78128709579415, 25.92187466968584]",,,,,TRUE,2913.084,2,2.65312832,979667.7925,TRUE
2028,500,450900,"[0.0, 10.0, 2.997, 23.670389312040328, 26.869158009333127, 22.092279708462673]",,,,,TRUE,2841.156,2,0.263028464,978712.4314,TRUE
2029,500,450900,"[0.0, 10.0, 2.997, 26.172007569073042, 29.425275227374765, 24.593897965495387]",,,,,TRUE,2883.114,2,2.099820649,977708.7674,TRUE
2030,500,450900,"[0.0, 10.0, 2.997, 22.269277936973648, 25.433924589088384, 20.691168333395993]",,,,,TRUE,2457.54,2,-0.82421825,977806.2411,TRUE
