episode,time,step,time1,air_temperature,ground_temperature,hvac_temperature,basement_temperature,main_temperature,attic_temperature,heat_added,action,reward,total_reward,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.37645555,22.54636487,20.79834594,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.96718931,25.10250916,20.38907971,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.7949,24.30967323,20.2167904,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.14307451,25.17461629,20.56496491,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.63752824,24.15387667,20.05941864,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.90332471,24.39744991,20.3252151,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.35655017,22.53093675,20.77844056,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.97426472,25.10968572,20.39615512,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.86213701,24.88752406,20.2840274,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.76586361,24.28596696,20.187754,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.4150045,22.58572763,20.83689489,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.37086108,22.5406523,20.79275148,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.75154534,24.27029063,20.17343573,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.05264256,25.18971878,20.47453296,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.31403702,22.48261843,20.73592741,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.8450793,24.36581155,20.2669697,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.9064359,24.93275816,20.3283263,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.8835454,24.90938488,20.3054358,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.87886832,24.90460906,20.30075872,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.31692233,22.48556466,20.73881273,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.99932715,25.02783416,20.42121755,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.93171329,24.95879289,20.35360369,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,11.6813565,9.184232713,13.66841664,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.42171202,22.59746409,20.84360242,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.12362839,25.26225029,20.54551878,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.7978701,24.31760571,20.2197605,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.79435252,24.31401387,20.21624292,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.39518917,22.56549398,20.81707956,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.26217766,22.42966424,20.68406805,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.02749776,25.16404303,20.44938815,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.1156255,25.27697043,20.53751589,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,11.56197698,8.669600923,13.43559745,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.00781569,25.14394546,20.42970609,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.19752223,25.33770469,20.61941263,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,11.96141022,9.386145734,11.46616934,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,13.01389523,9.554078225,13.41748656,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.95011112,24.97757911,20.37200151,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.99948685,25.13544078,20.42137724,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.29429128,24.44395615,19.71618167,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.81949869,24.8439856,20.24138909,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.40040736,22.57082231,20.82229775,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,15.6950779,9.161725946,10.25230029,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,13.9983821,9.521238145,13.02751432,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,11.91078648,8.7604048,13.25970918,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.83637739,24.86122063,20.25826779,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.94801052,24.97543417,20.36990092,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.66506296,24.18199268,20.08695335,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.48167092,22.65869897,20.90356131,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.40060511,22.57592176,20.8224955,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.78983314,24.81369378,20.21172354,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.91567494,25.0498595,20.33756533,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.80356599,22.98866112,21.22545639,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.62569611,24.14179739,20.04758651,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.9927168,25.12852781,20.41460719,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.94928736,24.97651484,20.37117775,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.17670629,25.31644929,20.59859668,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.80045513,24.32024532,20.22234553,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.92419203,25.05855639,20.34608242,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.69390119,25.73713161,21.11579158,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.15130405,25.29051078,20.57319444,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.67161879,24.18868691,20.09350919,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,11.98751659,7.912798269,10.71668945,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.78707829,24.81088076,20.20896868,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.69127834,24.20876149,20.11316873,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.18879993,25.35168976,20.61069033,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.03330089,25.16996868,20.45519129,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.33820514,22.51219428,20.76009553,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.29116845,22.45926708,20.71305884,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.67360932,24.18582195,20.09549971,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,12.02588923,8.6930592,12.80043758,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.80079405,24.32059139,20.22268444,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,14.49023882,9.086559724,11.23924153,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,12.24900056,9.553108968,14.60919183,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.13804732,25.27692653,20.55993772,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.79120075,24.31078321,20.21309115,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.96886403,24.49325514,20.39075443,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.96574103,24.99353912,20.38763143,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.13642079,22.27831333,20.55831119,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.18153375,25.34431784,20.60342414,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.76841091,24.79181929,20.1903013,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.97501108,25.1104483,20.39690147,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.70739909,24.22522257,20.12928948,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.07418278,25.21171373,20.49607318,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.84443938,24.9768942,20.26632977,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.39901486,22.56939026,20.82090525,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.70697026,24.21960599,20.12886066,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.61624266,24.13214172,20.03813305,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.94606326,24.97344534,20.36795366,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.75218791,24.27095694,20.17407831,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.93329619,25.06785276,20.35518658,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.31087711,22.4793918,20.73276751,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.8426946,24.86795228,20.264585,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.89625501,24.92236234,20.31814541,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.23218135,25.39603467,20.65407174,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.16738651,25.32987184,20.58927691,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.66909031,24.69040192,20.0909807,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.84383051,24.8688311,20.26572091,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.84805088,24.36989195,20.26994128,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.68286916,24.20017479,20.10475955,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.94690494,24.9730364,20.36879534,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.14917888,25.3175142,20.57106928,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.06536081,25.20270542,20.4872512,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.64973549,24.16634163,20.07162589,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.25838482,22.42579135,20.68027521,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.27366834,22.4413975,20.69555874,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.0146453,25.15091934,20.43653569,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.86129482,24.88666409,20.28318521,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,14.27285294,8.9170574,11.37933603,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.83000107,24.8549334,20.25189146,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.83804046,24.35862411,20.25993086,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.14797552,25.28711199,20.56986592,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.14717434,22.31223306,20.56906473,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.85564181,24.88089221,20.2775322,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.716933,24.23495775,20.13882339,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.37818163,22.55302488,20.80007203,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.23522948,22.40214718,20.65711988,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.49443572,24.00285559,19.91632611,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.3229095,22.4916884,20.7447999,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.35678899,22.52627293,20.77867939,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.88662381,24.40927873,20.30851421,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.50164591,24.51346707,19.9235363,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.08596595,22.22674556,20.50785635,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,20.49079328,23.55955157,18.91268368,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.2426012,23.11074331,19.66449159,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.6625135,24.68368407,20.0844039,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.7675503,24.28664365,20.1894407,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.80586782,24.83006755,20.22775821,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.88251567,24.40508386,20.30440607,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,21.80007139,18.32585347,20.22196178,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.25518574,22.42252474,20.67707614,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.34594198,22.51519695,20.76783238,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.33359869,22.50749058,20.75548908,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.25064578,24.781257,20.67253618,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.359231,25.5306742,20.7811214,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.38195525,22.55687818,20.80384565,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,13.56595088,9.233917744,10.51422657,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.64963232,24.16623628,20.07152271,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.77969506,24.80334167,20.20158546,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.22104987,24.3670773,19.64294026,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,12.64335677,9.448406499,12.65357553,,,,,,,,
,,,,,,0,,,,,,,,,10,0,21.91843502,21.9482343,20.34032542,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.30167688,22.47621136,20.72356728,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,14.01350247,9.369961966,12.19613352,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.79860898,24.82265489,20.22049938,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.27545004,25.41727767,20.69734044,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.91651259,24.94333175,20.33840298,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.77660414,24.8001855,20.19849454,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.27713072,22.44493288,20.69902112,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.28001324,22.44788655,20.70190363,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.15212211,25.29134611,20.5740125,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.75741501,24.78059126,20.17930541,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.77451186,24.29375218,20.19640226,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.47059539,22.64738962,20.89248579,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.78577656,24.80955156,20.20766696,,,,,,,,
,,,,,,0,,,,,,,,,10,0,23.1138588,23.30555236,21.53574919,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.78971994,24.81380142,20.21161034,,,,,,,,
,,,,,,0,,,,,,,,,10,0,21.64691114,21.16645765,20.06880154,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.09472385,25.23268835,20.51661425,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.40288683,22.57329355,20.82477723,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.43711029,22.61319761,20.85900069,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.66110894,24.17795518,20.08299934,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.09532181,22.23629903,20.51721221,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.51313237,24.02811321,19.93502277,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.83862099,24.86351206,20.26051139,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.23168193,25.39552471,20.65357233,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.04485512,25.21087237,20.46674552,,,,,,,,
,,,,,,0,,,,,,,,,10,0,21.95249872,22.09051805,20.37438912,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.30807759,22.47653319,20.72996798,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.2644505,22.43199523,20.68634089,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.30601189,22.47442386,20.72790228,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.70956732,24.73068783,20.13145771,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.34418884,22.51341698,20.76607924,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.19831905,22.36440983,20.62020944,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.70538442,24.72641663,20.12727482,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.48342091,22.6604859,20.9053113,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.96118902,24.98889088,20.38307942,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.8474899,24.36931649,20.2693803,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.34245486,22.51163621,20.76434526,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.84241062,24.36435322,20.26430102,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,14.72914805,9.436258266,11.39096984,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.73740251,24.2558594,20.1592929,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,15.0602879,9.354102764,11.55364745,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.51112494,25.68577481,20.93301534,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.91021563,24.43232299,20.33210603,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.70137241,24.21906866,20.12326281,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.90626271,24.42828662,20.32815311,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.60863301,24.1243714,20.03052341,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.37444477,24.38953606,19.79633517,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.95833814,25.09342338,20.38022854,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.95077557,24.97825759,20.37266596,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.82494163,24.34524875,20.24683202,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.51085157,22.68360091,20.93274197,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.92145505,24.94809484,20.34334544,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.25669293,25.39813472,20.67858332,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,12.4405577,8.428860398,11.21112115,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.87241579,25.02868364,20.29430618,,,,,,,,
,,,,,,0,,,,,,,,,10,0,23.12750129,23.31948286,21.54939168,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.63682653,24.65745484,20.05871693,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,11.60282767,8.194719988,11.75063896,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.72181665,24.23994668,20.14370704,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.71997014,24.23805902,20.14186054,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.84805713,24.36885225,20.26994753,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.80950356,24.83377946,20.23139395,,,,,,,,
,,,,,,0,,,,,,,,,10,0,21.97292993,22.13426239,20.39482033,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.98082581,25.11638578,20.4027162,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.0832663,25.22098891,20.50515669,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.39735251,22.5726005,20.81924291,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.25273169,22.42001885,20.67462208,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.73920404,24.25769896,20.16109443,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.79684807,24.3165621,20.21873846,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.01332864,22.15257479,20.43521903,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.2563069,22.42362191,20.6781973,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.75999415,24.78216688,20.18188454,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.95462924,25.08963617,20.37651964,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.84976321,24.87488904,20.27165361,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.8206853,24.33600505,20.24257569,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.80062751,24.82471659,20.22251791,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.79735543,24.31708017,20.21924582,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.72802959,24.24628858,20.14991998,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.95012401,25.08503537,20.37201441,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.1804728,22.34623449,20.6023632,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,20.93837663,24.06841834,19.36026703,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.81283095,24.83740033,20.23472134,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.95372145,25.08870922,20.37561184,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,27.3718294,30.65042672,25.7937198,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,11.44828103,9.888279158,15.02174177,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,27.23976911,30.51557848,25.66165951,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,11.20378176,7.928028702,11.7096817,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,13.07990904,8.925937117,12.38336931,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,27.50419745,30.78558922,25.92608784,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,27.49998427,30.7812871,25.92187467,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,23.67038931,26.86915801,22.09227971,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,26.17200757,29.42527523,24.59389797,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.26927794,25.43392459,20.69116833,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.01615187,21.37904989,20.43804227,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.99735582,25.1562516,20.41924621,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.96224462,25.09741232,20.38413502,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.88443924,25.04557794,20.30632964,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.61568677,24.1315741,20.03757717,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.5826888,24.09788168,20.0045792,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.82301195,24.34432395,20.24490234,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.01269354,25.14892581,20.43458393,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.71175824,24.73397062,20.13364864,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.51855856,24.03239539,19.94044895,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.56118246,24.07591914,19.98307286,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.33469896,22.48072974,20.75658935,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.00711499,25.14322996,20.42900539,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.31176748,22.48031116,20.73365788,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.95284275,25.08781197,20.37473314,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.30525676,22.47365282,20.72714716,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,25.59464243,28.83572048,24.01653282,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,13.37394387,9.696231893,13.1867914,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.54311308,24.69599761,19.96500348,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.29881949,24.43674147,19.72070988,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.32613922,22.49498892,20.74802962,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.24185182,22.40892154,20.66374221,,,,,,,,
,,,,,,0,,,,,,,,,10,0,23.26981666,22.65918103,21.69170706,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.96653903,24.46199922,20.38842942,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.7691489,24.28932378,20.19103929,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,11.44217637,8.724167512,13.74341902,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.7373235,24.76007341,20.15921389,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.96102401,25.09616595,20.38291441,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,13.62231497,9.743319945,12.91085016,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.66810795,24.18510195,20.08999835,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.45253533,22.62999391,20.87442573,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.7996092,24.82367621,20.22149959,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,12.44602846,8.603413457,12.24356981,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.82807519,22.98458174,21.24996559,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.94394471,25.07872608,20.3658351,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.85748313,24.99043919,20.27937352,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.87729365,25.03850416,20.29918405,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.74150623,24.26004975,20.16339662,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.25956331,22.42699472,20.68145371,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.61695473,24.12797132,20.03884513,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.91720963,25.05142659,20.33910003,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.93565964,25.09946649,20.35755003,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.04484285,25.1817544,20.46673325,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,23.917021,27.12268321,22.33891139,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.32643306,22.49527615,20.74832346,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.17430784,22.33993938,20.59619824,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.67084349,24.18789524,20.09273388,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.53805165,24.05229999,19.95994205,,,,,,,,
